fecha_venta,sucursal,codigo_articulo,producto,precio_venta,cantidad
2024-09-28,PARAISO,000386,HUEVOS A GRANEL,176.8,206
2024-09-28,SANTA CECILIA - VALENCIA,000386,HUEVOS A GRANEL,162.03,102
2024-08-31,LOS TEQUES,001973,MARGARINA 500GR MAVESA.,98.59,65
2024-08-31,PARQUE HUMBOLDT,001973,MARGARINA 500GR MAVESA.,98.59,23
2024-09-01,PARQUE HUMBOLDT,000386,HUEVOS A GRANEL,175.55,66
2024-09-01,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,98.59,20
2024-09-01,PARAISO,001973,MARGARINA 500GR MAVESA.,98.59,113
2024-09-02,ACARIGUA,000386,HUEVOS A GRANEL,175.55,189
2024-09-02,LA CASCADA,000386,HUEVOS A GRANEL,175.55,232
2024-09-02,LOS TEQUES,000386,HUEVOS A GRANEL,175.55,136
2024-09-02,SANTA CECILIA - VALENCIA,000386,HUEVOS A GRANEL,175.55,64
2024-09-02,PARQUE HUMBOLDT,001973,MARGARINA 500GR MAVESA.,98.59,18
2024-09-03,LA CASCADA,000386,HUEVOS A GRANEL,175.51,204
2024-09-03,LOS TEQUES,000386,HUEVOS A GRANEL,175.51,86
2024-09-03,SAN BERNARDINO,000386,HUEVOS A GRANEL,175.51,436
2024-09-03,LA URBINA,001973,MARGARINA 500GR MAVESA.,98.56,111
2024-09-03,SANTA CECILIA - VALENCIA,001973,MARGARINA 500GR MAVESA.,98.56,13
2024-09-04,GUATIRE,000386,HUEVOS A GRANEL,150.96,1
2024-09-04,GUATIRE,000386,HUEVOS A GRANEL,175.51,306
2024-09-04,MATURIN CENTRO,000386,HUEVOS A GRANEL,175.51,507
2024-09-04,SAN MARTIN,000386,HUEVOS A GRANEL,160.85,120
2024-09-04,SAN MARTIN,001973,MARGARINA 500GR MAVESA.,98.56,31
2024-09-05,MAÑONGO - NAGUANAGUA,000386,HUEVOS A GRANEL,160.85,71
2024-09-05,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,98.56,21
2024-09-05,IPSFA,001973,MARGARINA 500GR MAVESA.,98.56,161
2024-09-05,LOS TEQUES,001973,MARGARINA 500GR MAVESA.,98.56,18
2024-09-06,LA CASCADA,000386,HUEVOS A GRANEL,151.12,1
2024-09-06,LA PIRAMIDE,000386,HUEVOS A GRANEL,175.7,112
2024-09-06,GUATIRE,001973,MARGARINA 500GR MAVESA.,98.67,123
2024-09-06,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,98.67,42
2024-09-07,CAGUA,000386,HUEVOS A GRANEL,175.79,259
2024-09-07,CHARALLAVE,000386,HUEVOS A GRANEL,151.2,12
2024-09-07,GUATIRE,000386,HUEVOS A GRANEL,175.79,442
2024-09-07,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,175.79,190
2024-09-08,ACARIGUA,000386,HUEVOS A GRANEL,175.79,159
2024-09-08,CALIFORNIA,001973,MARGARINA 500GR MAVESA.,98.72,49
2024-09-08,LOS TEQUES,001973,MARGARINA 500GR MAVESA.,98.72,23
2024-09-08,PLAZA VENEZUELA,001973,MARGARINA 500GR MAVESA.,98.72,105
2024-09-08,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,98.72,164
2024-09-09,CALIFORNIA,000386,HUEVOS A GRANEL,161.11,167
2024-09-09,MATURIN PLAZA,000386,HUEVOS A GRANEL,175.79,175
2024-09-09,CAGUA,001973,MARGARINA 500GR MAVESA.,78.17,3
2024-09-09,MARACAY,001973,MARGARINA 500GR MAVESA.,98.72,27
2024-09-10,GUARENAS,000386,HUEVOS A GRANEL,175.75,200
2024-09-10,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,98.7,33
2024-09-11,LA PIRAMIDE,000386,HUEVOS A GRANEL,175.84,92
2024-09-11,PLAZA VENEZUELA,000386,HUEVOS A GRANEL,161.16,326
2024-09-12,CHARALLAVE,000386,HUEVOS A GRANEL,161.29,1
2024-09-12,PLAZA VENEZUELA,000386,HUEVOS A GRANEL,161.24,151
2024-09-12,PARQUE HUMBOLDT,001973,MARGARINA 500GR MAVESA.,98.8,17
2024-09-13,PARQUE HUMBOLDT,000386,HUEVOS A GRANEL,161.29,74
2024-09-14,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,98.94,209
2024-09-15,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,176.18,214
2024-09-15,LA URBINA,000386,HUEVOS A GRANEL,161.46,369
2024-09-15,MATURIN PLAZA,000386,HUEVOS A GRANEL,151.53,5
2024-09-15,PARQUE HUMBOLDT,000386,HUEVOS A GRANEL,161.46,74
2024-09-15,SANTA CECILIA - VALENCIA,000386,HUEVOS A GRANEL,161.46,90
2024-09-15,CAGUA,001973,MARGARINA 500GR MAVESA.,98.94,57
2024-09-15,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,98.94,47
2024-09-15,MAÑONGO - NAGUANAGUA,001973,MARGARINA 500GR MAVESA.,98.94,12
2024-09-16,CHARALLAVE,000386,HUEVOS A GRANEL,161.46,309
2024-09-16,IPSFA,000386,HUEVOS A GRANEL,151.53,14
2024-09-16,LA CASCADA,000386,HUEVOS A GRANEL,151.53,1
2024-09-16,PARAISO,000386,HUEVOS A GRANEL,176.18,131
2024-09-16,SANTA CECILIA - VALENCIA,000386,HUEVOS A GRANEL,176.18,3
2024-09-16,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,98.94,27
2024-09-16,CALIFORNIA,001973,MARGARINA 500GR MAVESA.,98.94,46
2024-09-16,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,98.94,110
2024-09-17,MARACAY,001973,MARGARINA 500GR MAVESA.,98.94,18
2024-09-17,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,98.94,22
2024-09-18,CHARALLAVE,000386,HUEVOS A GRANEL,176.13,6
2024-09-18,PARAISO,000386,HUEVOS A GRANEL,176.13,164
2024-09-18,SAN MARTIN,000386,HUEVOS A GRANEL,161.42,170
2024-09-18,CHARALLAVE,001973,MARGARINA 500GR MAVESA.,98.91,47
2024-09-18,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,98.91,24
2024-09-19,CAGUA,000386,HUEVOS A GRANEL,176.18,197
2024-09-19,LA PIRAMIDE,000386,HUEVOS A GRANEL,176.18,72
2024-09-19,CHARALLAVE,001973,MARGARINA 500GR MAVESA.,98.94,38
2024-09-19,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,98.94,25
2024-09-20,CALIFORNIA,000386,HUEVOS A GRANEL,4.39,9
2024-09-20,MATURIN CENTRO,000386,HUEVOS A GRANEL,176.27,544
2024-09-20,PARQUE HUMBOLDT,000386,HUEVOS A GRANEL,161.55,103
2024-09-20,PLAZA VENEZUELA,000386,HUEVOS A GRANEL,161.55,225
2024-09-21,GUATIRE,000386,HUEVOS A GRANEL,176.37,451
2024-09-21,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,176.37,181
2024-09-21,MARACAY,000386,HUEVOS A GRANEL,176.37,131
2024-09-21,CHARALLAVE,001973,MARGARINA 500GR MAVESA.,99.05,84
2024-09-21,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,99.05,65
2024-09-21,MARACAY,001973,MARGARINA 500GR MAVESA.,99.05,38
2024-09-21,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,99.05,24
2024-09-21,PARAISO,001973,MARGARINA 500GR MAVESA.,99.05,112
2024-09-21,SAN MARTIN,001973,MARGARINA 500GR MAVESA.,99.05,59
2024-09-22,ACARIGUA,000386,HUEVOS A GRANEL,176.37,156
2024-09-22,CHARALLAVE,000386,HUEVOS A GRANEL,161.64,269
2024-09-22,LA CASCADA,000386,HUEVOS A GRANEL,176.37,309
2024-09-22,LOS TEQUES,000386,HUEVOS A GRANEL,176.37,158
2024-09-22,SANTA CECILIA - VALENCIA,000386,HUEVOS A GRANEL,161.64,102
2024-09-22,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,99.05,30
2024-09-23,MARACAY,000386,HUEVOS A GRANEL,176.37,117
2024-09-23,MATURIN CENTRO,000386,HUEVOS A GRANEL,176.37,362
2024-09-23,PARAISO,001973,MARGARINA 500GR MAVESA.,99.05,66
2024-09-24,CALIFORNIA,000386,HUEVOS A GRANEL,161.6,202
2024-09-24,IPSFA,000386,HUEVOS A GRANEL,176.32,307
2024-09-24,LA CASCADA,000386,HUEVOS A GRANEL,176.32,204
2024-09-24,LA URBINA,000386,HUEVOS A GRANEL,161.6,304
2024-09-24,SAN BERNARDINO,000386,HUEVOS A GRANEL,176.32,403
2024-09-24,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,99.02,28
2024-09-25,ACARIGUA,001973,MARGARINA 500GR MAVESA.,99.02,38
2024-09-25,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,99.02,22
2024-09-25,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,99.02,34
2024-09-25,IPSFA,001973,MARGARINA 500GR MAVESA.,99.02,147
2024-09-25,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,99.02,72
2024-09-26,ACARIGUA,000386,HUEVOS A GRANEL,176.51,130
2024-09-26,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,176.51,213
2024-09-26,GUARENAS,000386,HUEVOS A GRANEL,176.51,122
2024-09-26,LA CASCADA,000386,HUEVOS A GRANEL,176.51,177
2024-09-26,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,99.13,34
2024-09-27,CHARALLAVE,000386,HUEVOS A GRANEL,161.86,353
2024-09-27,PARAISO,000386,HUEVOS A GRANEL,151.9,6
2024-09-27,SAN MARTIN,000386,HUEVOS A GRANEL,161.86,97
2024-09-27,ACARIGUA,001973,MARGARINA 500GR MAVESA.,99.18,28
2024-09-27,GUARENAS,001973,MARGARINA 500GR MAVESA.,99.18,86
2024-09-27,PARQUE HUMBOLDT,001973,MARGARINA 500GR MAVESA.,99.18,28
2024-09-12,SAN MARTIN,001973,MARGARINA 500GR MAVESA.,98.8,27
2024-09-13,ACARIGUA,000386,HUEVOS A GRANEL,175.98,141
2024-09-13,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,175.98,200
2024-09-13,IPSFA,000386,HUEVOS A GRANEL,175.98,363
2024-09-13,LOS TEQUES,000386,HUEVOS A GRANEL,175.98,97
2024-09-13,SAN BERNARDINO,000386,HUEVOS A GRANEL,175.98,333
2024-09-13,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,98.83,26
2024-09-13,GUARENAS,001973,MARGARINA 500GR MAVESA.,98.83,106
2024-09-14,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,176.18,208
2024-09-14,PLAZA VENEZUELA,000386,HUEVOS A GRANEL,161.46,338
2024-09-14,SANTA CECILIA - VALENCIA,000386,HUEVOS A GRANEL,161.46,70
2024-09-15,ACARIGUA,000386,HUEVOS A GRANEL,176.18,131
2024-09-15,LA CASCADA,001973,MARGARINA 500GR MAVESA.,98.94,87
2024-09-15,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,98.94,169
2024-09-16,GUATIRE,000386,HUEVOS A GRANEL,176.18,381
2024-09-16,PARQUE HUMBOLDT,000386,HUEVOS A GRANEL,161.46,109
2024-09-16,MAÑONGO - NAGUANAGUA,001973,MARGARINA 500GR MAVESA.,98.94,15
2024-09-17,ACARIGUA,000386,HUEVOS A GRANEL,176.18,201
2024-09-17,GUARENAS,000386,HUEVOS A GRANEL,176.18,216
2024-09-17,IPSFA,000386,HUEVOS A GRANEL,176.18,590
2024-09-17,LA CASCADA,000386,HUEVOS A GRANEL,176.18,241
2024-09-17,SANTA CECILIA - VALENCIA,000386,HUEVOS A GRANEL,176.18,1
2024-09-17,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,98.94,28
2024-09-17,CALIFORNIA,001973,MARGARINA 500GR MAVESA.,98.94,28
2024-09-17,LA CASCADA,001973,MARGARINA 500GR MAVESA.,98.94,49
2024-09-18,MAÑONGO - NAGUANAGUA,000386,HUEVOS A GRANEL,176.13,1
2024-09-18,PARQUE HUMBOLDT,000386,HUEVOS A GRANEL,176.13,2
2024-09-18,PLAZA VENEZUELA,000386,HUEVOS A GRANEL,176.13,15
2024-09-18,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,98.91,83
2024-09-18,LA CASCADA,001973,MARGARINA 500GR MAVESA.,98.91,51
2024-09-18,MAÑONGO - NAGUANAGUA,001973,MARGARINA 500GR MAVESA.,98.91,8
2024-09-18,PLAZA VENEZUELA,001973,MARGARINA 500GR MAVESA.,98.91,71
2024-09-19,GUARENAS,000386,HUEVOS A GRANEL,176.18,133
2024-09-19,IPSFA,000386,HUEVOS A GRANEL,176.18,311
2024-09-19,SAN MARTIN,000386,HUEVOS A GRANEL,161.46,201
2024-09-19,ACARIGUA,001973,MARGARINA 500GR MAVESA.,98.94,36
2024-09-19,LA URBINA,001973,MARGARINA 500GR MAVESA.,98.94,65
2024-09-19,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,98.94,27
2024-09-19,SANTA CECILIA - VALENCIA,001973,MARGARINA 500GR MAVESA.,98.94,15
2024-09-20,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,176.27,349
2024-09-20,LA URBINA,000386,HUEVOS A GRANEL,176.27,6
2024-09-20,PARQUE HUMBOLDT,000386,HUEVOS A GRANEL,176.27,3
2024-09-20,SAN MARTIN,001973,MARGARINA 500GR MAVESA.,98.99,35
2024-09-20,SANTA CECILIA - VALENCIA,001973,MARGARINA 500GR MAVESA.,98.99,8
2024-09-21,CHARALLAVE,000386,HUEVOS A GRANEL,161.64,586
2024-09-21,LOS TEQUES,000386,HUEVOS A GRANEL,176.37,114
2024-09-21,SAN BERNARDINO,000386,HUEVOS A GRANEL,176.37,471
2024-09-21,GUARENAS,001973,MARGARINA 500GR MAVESA.,99.05,97
2024-09-21,LA URBINA,001973,MARGARINA 500GR MAVESA.,99.05,150
2024-09-21,PARQUE HUMBOLDT,001973,MARGARINA 500GR MAVESA.,99.05,21
2024-09-21,PLAZA VENEZUELA,001973,MARGARINA 500GR MAVESA.,99.05,86
2024-09-22,LA PIRAMIDE,000386,HUEVOS A GRANEL,176.37,111
2024-09-22,MATURIN CENTRO,000386,HUEVOS A GRANEL,176.37,235
2024-09-22,SAN MARTIN,001973,MARGARINA 500GR MAVESA.,99.05,42
2024-09-23,BARQUISIMETO,000386,HUEVOS A GRANEL,176.37,79
2024-09-23,CALIFORNIA,000386,HUEVOS A GRANEL,176.37,28
2024-09-23,LOS TEQUES,000386,HUEVOS A GRANEL,176.37,113
2024-09-23,SANTA CECILIA - VALENCIA,000386,HUEVOS A GRANEL,176.37,5
2024-09-23,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,99.05,44
2024-09-23,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,99.05,43
2024-09-24,CHARALLAVE,000386,HUEVOS A GRANEL,161.6,277
2024-09-24,ACARIGUA,001973,MARGARINA 500GR MAVESA.,99.02,40
2024-09-24,GUARENAS,001973,MARGARINA 500GR MAVESA.,99.02,56
2024-09-24,LA URBINA,001973,MARGARINA 500GR MAVESA.,99.02,71
2024-09-24,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,99.02,117
2024-09-25,BARQUISIMETO,000386,HUEVOS A GRANEL,176.32,72
2024-09-25,CALIFORNIA,000386,HUEVOS A GRANEL,161.6,124
2024-09-25,SANTA CECILIA - VALENCIA,000386,HUEVOS A GRANEL,161.6,60
2024-09-25,CHARALLAVE,001973,MARGARINA 500GR MAVESA.,99.02,29
2024-09-25,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,99.02,18
2024-09-25,SAN MARTIN,001973,MARGARINA 500GR MAVESA.,99.02,34
2024-09-26,PLAZA VENEZUELA,000386,HUEVOS A GRANEL,161.77,120
2024-09-26,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,99.13,26
2024-09-26,GUARENAS,001973,MARGARINA 500GR MAVESA.,99.13,49
2024-09-26,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,99.13,81
2024-09-26,SANTA CECILIA - VALENCIA,001973,MARGARINA 500GR MAVESA.,99.13,4
2024-09-27,SANTA CECILIA - VALENCIA,000386,HUEVOS A GRANEL,161.86,93
2024-09-27,SAN MARTIN,001973,MARGARINA 500GR MAVESA.,99.18,27
2024-09-28,GUATIRE,000386,HUEVOS A GRANEL,176.8,484
2024-09-28,LA PIRAMIDE,001973,MARGARINA 500GR MAVESA.,99.29,40
2024-09-28,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,99.29,38
2024-09-29,BARQUISIMETO,000386,HUEVOS A GRANEL,176.8,139
2024-09-29,CALIFORNIA,000386,HUEVOS A GRANEL,162.03,176
2024-09-29,IPSFA,000386,HUEVOS A GRANEL,176.8,395
2024-09-29,SAN BERNARDINO,000386,HUEVOS A GRANEL,176.8,511
2024-09-29,SANTA CECILIA - VALENCIA,000386,HUEVOS A GRANEL,162.03,62
2024-09-29,ACARIGUA,001973,MARGARINA 500GR MAVESA.,99.29,50
2024-09-29,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,99.29,47
2024-09-29,CALIFORNIA,001973,MARGARINA 500GR MAVESA.,99.29,49
2024-09-29,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,99.29,193
2024-09-30,GUATIRE,000386,HUEVOS A GRANEL,176.8,378
2024-09-30,MAÑONGO - NAGUANAGUA,000386,HUEVOS A GRANEL,176.8,1
2024-09-30,MARACAY,000386,HUEVOS A GRANEL,176.8,129
2024-09-30,MATURIN CENTRO,000386,HUEVOS A GRANEL,176.8,413
2024-10-01,SANTA CECILIA - VALENCIA,001973,MARGARINA 500GR MAVESA.,99.31,13
2024-10-02,IPSFA,000386,HUEVOS A GRANEL,176.85,387
2024-10-02,SAN BERNARDINO,000386,HUEVOS A GRANEL,176.85,364
2024-10-02,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,99.31,24
2024-10-03,PARQUE HUMBOLDT,000386,HUEVOS A GRANEL,177.13,7
2024-10-03,SAN BERNARDINO,000386,HUEVOS A GRANEL,177.13,342
2024-10-03,PARAISO,001973,MARGARINA 500GR MAVESA.,99.48,58
2024-10-04,CHARALLAVE,000386,HUEVOS A GRANEL,162.39,254
2024-10-04,IPSFA,000386,HUEVOS A GRANEL,177.18,310
2024-10-04,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,176.85,7
2024-10-04,PARAISO,000386,HUEVOS A GRANEL,177.18,140
2024-10-04,GUATIRE,001973,MARGARINA 500GR MAVESA.,99.5,151
2024-10-04,MAÑONGO - NAGUANAGUA,001973,MARGARINA 500GR MAVESA.,99.5,8
2024-10-05,PARAISO,000386,HUEVOS A GRANEL,177.42,176
2024-10-05,SAN BERNARDINO,000386,HUEVOS A GRANEL,177.42,452
2024-10-05,CAGUA,001973,MARGARINA 500GR MAVESA.,99.64,74
2024-10-05,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,99.64,53
2024-10-06,CALIFORNIA,000386,HUEVOS A GRANEL,162.61,172
2024-10-06,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,177.42,201
2024-10-06,LA URBINA,000386,HUEVOS A GRANEL,162.61,297
2024-10-06,MATURIN PLAZA,000386,HUEVOS A GRANEL,152.6,3
2024-10-06,PLAZA VENEZUELA,000386,HUEVOS A GRANEL,162.61,202
2024-10-06,IPSFA,001973,MARGARINA 500GR MAVESA.,99.64,242
2024-10-07,BARQUISIMETO,000386,HUEVOS A GRANEL,177.42,84
2024-09-10,ACARIGUA,000386,HUEVOS A GRANEL,175.75,160
2024-09-10,CALIFORNIA,000386,HUEVOS A GRANEL,161.07,127
2024-09-10,MATURIN CENTRO,000386,HUEVOS A GRANEL,175.75,245
2024-09-10,LA URBINA,001973,MARGARINA 500GR MAVESA.,98.7,74
2024-09-10,MARACAY,001973,MARGARINA 500GR MAVESA.,98.7,22
2024-09-11,GUATIRE,000386,HUEVOS A GRANEL,175.84,265
2024-09-11,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,175.75,1
2024-09-11,LA URBINA,000386,HUEVOS A GRANEL,175.84,13
2024-09-11,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,98.75,23
2024-09-11,IPSFA,001973,MARGARINA 500GR MAVESA.,98.75,132
2024-09-12,PARAISO,000386,HUEVOS A GRANEL,175.94,104
2024-09-13,MATURIN PLAZA,000386,HUEVOS A GRANEL,175.98,197
2024-09-13,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,98.83,35
2024-09-13,MAÑONGO - NAGUANAGUA,001973,MARGARINA 500GR MAVESA.,98.83,12
2024-09-14,GUARENAS,001973,MARGARINA 500GR MAVESA.,98.94,142
2024-09-14,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,98.94,27
2024-09-14,PARQUE HUMBOLDT,001973,MARGARINA 500GR MAVESA.,98.94,35
2024-09-14,PLAZA VENEZUELA,001973,MARGARINA 500GR MAVESA.,98.94,130
2024-09-15,LOS TEQUES,000386,HUEVOS A GRANEL,176.18,131
2024-09-15,CAGUA,001973,MARGARINA 500GR MAVESA.,78.34,3
2024-09-15,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,98.94,48
2024-09-15,PLAZA VENEZUELA,001973,MARGARINA 500GR MAVESA.,98.94,94
2024-09-16,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,176.18,186
2024-09-16,LA URBINA,000386,HUEVOS A GRANEL,161.46,302
2024-09-16,LOS TEQUES,000386,HUEVOS A GRANEL,176.18,108
2024-09-16,SAN BERNARDINO,000386,HUEVOS A GRANEL,176.18,393
2024-09-16,PARQUE HUMBOLDT,001973,MARGARINA 500GR MAVESA.,98.94,13
2024-09-16,PLAZA VENEZUELA,001973,MARGARINA 500GR MAVESA.,98.94,53
2024-09-17,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,176.18,316
2024-09-17,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,98.94,55
2024-09-17,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,98.94,49
2024-09-17,PARAISO,001973,MARGARINA 500GR MAVESA.,98.94,99
2024-09-17,PARQUE HUMBOLDT,001973,MARGARINA 500GR MAVESA.,98.94,24
2024-09-18,CALIFORNIA,000386,HUEVOS A GRANEL,176.13,5
2024-09-18,CHARALLAVE,000386,HUEVOS A GRANEL,161.42,211
2024-09-18,MARACAY,001973,MARGARINA 500GR MAVESA.,98.91,25
2024-09-18,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,98.91,34
2024-09-18,PARAISO,001973,MARGARINA 500GR MAVESA.,98.91,75
2024-09-18,PARQUE HUMBOLDT,001973,MARGARINA 500GR MAVESA.,98.91,14
2024-09-19,CHARALLAVE,000386,HUEVOS A GRANEL,161.46,253
2024-09-19,MAÑONGO - NAGUANAGUA,001973,MARGARINA 500GR MAVESA.,98.94,15
2024-09-20,LOS TEQUES,000386,HUEVOS A GRANEL,176.27,108
2024-09-20,SAN BERNARDINO,000386,HUEVOS A GRANEL,176.27,324
2024-09-20,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,98.99,37
2024-09-20,PLAZA VENEZUELA,001973,MARGARINA 500GR MAVESA.,98.99,79
2024-09-21,CALIFORNIA,000386,HUEVOS A GRANEL,161.64,250
2024-09-21,GUARENAS,000386,HUEVOS A GRANEL,176.37,220
2024-09-22,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,99.05,55
2024-09-22,MARACAY,001973,MARGARINA 500GR MAVESA.,99.05,36
2024-09-23,CALIFORNIA,000386,HUEVOS A GRANEL,161.64,112
2024-09-23,CIUDAD BOLIVAR HERES,000386,HUEVOS A GRANEL,151.7,1
2024-09-23,PARQUE HUMBOLDT,000386,HUEVOS A GRANEL,161.64,61
2024-09-23,PLAZA VENEZUELA,000386,HUEVOS A GRANEL,161.64,124
2024-09-23,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,99.05,86
2024-09-24,CAGUA,000386,HUEVOS A GRANEL,176.32,124
2024-09-24,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,99.02,39
2024-09-25,LA URBINA,000386,HUEVOS A GRANEL,161.6,257
2024-09-25,MAÑONGO - NAGUANAGUA,000386,HUEVOS A GRANEL,161.6,60
2024-09-25,SAN MARTIN,000386,HUEVOS A GRANEL,176.32,4
2024-09-25,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,99.02,37
2024-09-25,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,99.02,43
2024-09-25,PARQUE HUMBOLDT,001973,MARGARINA 500GR MAVESA.,99.02,11
2024-09-25,PLAZA VENEZUELA,001973,MARGARINA 500GR MAVESA.,99.02,50
2024-09-26,GUATIRE,000386,HUEVOS A GRANEL,176.51,269
2024-09-26,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,99.13,24
2024-09-27,ACARIGUA,000386,HUEVOS A GRANEL,151.9,1
2024-09-27,MARACAY,000386,HUEVOS A GRANEL,176.61,93
2024-09-27,PARAISO,000386,HUEVOS A GRANEL,176.61,133
2024-09-27,CIUDAD BOLIVAR HERES,001973,MARGARINA 500GR MAVESA.,99.18,26
2024-09-27,GUATIRE,001973,MARGARINA 500GR MAVESA.,99.18,135
2024-09-27,LA CASCADA,001973,MARGARINA 500GR MAVESA.,78.53,1
2024-09-27,LA CASCADA,001973,MARGARINA 500GR MAVESA.,99.18,43
2024-09-28,BARQUISIMETO,000386,HUEVOS A GRANEL,176.8,134
2024-09-28,IPSFA,000386,HUEVOS A GRANEL,152.07,24
2024-09-28,MATURIN CENTRO,000386,HUEVOS A GRANEL,176.8,377
2024-09-28,SAN MARTIN,000386,HUEVOS A GRANEL,162.03,169
2024-09-28,GUATIRE,001973,MARGARINA 500GR MAVESA.,99.29,259
2024-09-29,GUARENAS,000386,HUEVOS A GRANEL,176.8,282
2024-09-29,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,176.8,180
2024-09-29,CAGUA,001973,MARGARINA 500GR MAVESA.,99.29,55
2024-09-29,CHARALLAVE,001973,MARGARINA 500GR MAVESA.,78.62,1
2024-09-29,GUATIRE,001973,MARGARINA 500GR MAVESA.,99.29,199
2024-09-30,GUARENAS,000386,HUEVOS A GRANEL,176.8,225
2024-09-30,PARAISO,000386,HUEVOS A GRANEL,152.07,7
2024-09-30,PARAISO,000386,HUEVOS A GRANEL,176.8,205
2024-10-01,PLAZA VENEZUELA,000386,HUEVOS A GRANEL,162.08,176
2024-10-01,LA CASCADA,001973,MARGARINA 500GR MAVESA.,99.31,45
2024-10-01,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,99.31,47
2024-10-01,PARQUE HUMBOLDT,001973,MARGARINA 500GR MAVESA.,99.31,21
2024-10-01,PLAZA VENEZUELA,001973,MARGARINA 500GR MAVESA.,99.31,74
2024-10-02,ACARIGUA,000386,HUEVOS A GRANEL,152.11,12
2024-10-02,CALIFORNIA,000386,HUEVOS A GRANEL,162.08,158
2024-10-02,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,176.32,1
2024-10-02,SANTA CECILIA - VALENCIA,000386,HUEVOS A GRANEL,162.08,70
2024-10-02,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,99.31,33
2024-10-02,MATURIN CENTRO,001973,MARGARINA 500GR MAVESA.,99.31,38
2024-10-03,CHARALLAVE,000386,HUEVOS A GRANEL,177.13,6
