codigo_articulo,codigo_sucursal,sucursal,fecha_venta,producto,precio_venta,cantidad
000386,08,ACARIGUA,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,144
000386,14,LA URBINA,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,111
000386,02,SAN BERNARDINO,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,330
000386,22,SAN MARTIN,2024-11-05 00:00:00,HUEVOS A GRANEL.,4.99,119
000386,05,CAGUA,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,118
000386,23,CALIFORNIA,2024-11-05 00:00:00,HUEVOS A GRANEL.,4.99,171
002056,15,GUATIRE,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,555
002056,17,MARACAY,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,108
002056,11,MATURIN CENTRO,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,61
002056,09,MATURIN PLAZA,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,90
002056,02,SAN BERNARDINO,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,612
000386,07,BARQUISIMETO,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,98
000386,32,CHARALLAVE,2024-11-05 00:00:00,HUEVOS A GRANEL.,4.99,168
000386,09,MATURIN PLAZA,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,208
000386,34,PLAZA VENEZUELA,2024-11-05 00:00:00,HUEVOS A GRANEL.,4.99,177
002056,01,IPSFA,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,921
000386,15,GUATIRE,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,231
000386,10,LA ISABELICA - VALENCIA,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,100
002056,05,CAGUA,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,341
000386,01,IPSFA,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,290
000386,14,LA URBINA,2024-11-05 00:00:00,HUEVOS A GRANEL.,4.99,127
000386,21,LOS TEQUES,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,90
000386,13,PARAISO,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,108
002056,07,BARQUISIMETO,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,283
002056,06,GUARENAS,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,412
002056,14,LA URBINA,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,421
002056,21,LOS TEQUES,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,189
002056,23,CALIFORNIA,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,210
002056,12,LA CASCADA,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,275
002056,13,PARAISO,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,343
000386,20,CIUDAD BOLIVAR HERES,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,185
000386,27,MAÑONGO - NAGUANAGUA,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,22
000386,17,MARACAY,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,94
000386,11,MATURIN CENTRO,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,327
000386,28,SANTA CECILIA - VALENCIA,2024-11-05 00:00:00,HUEVOS A GRANEL.,4.85,60
002056,32,CHARALLAVE,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,223
002056,19,LA PIRAMIDE,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,253
002056,24,PARQUE HUMBOLDT,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,114
000386,19,LA PIRAMIDE,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,96
000386,27,MAÑONGO - NAGUANAGUA,2024-11-05 00:00:00,HUEVOS A GRANEL.,4.85,48
002056,08,ACARIGUA,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,80
002056,20,CIUDAD BOLIVAR HERES,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,160
002056,27,MAÑONGO - NAGUANAGUA,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.89,82
002056,22,SAN MARTIN,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,364
000386,06,GUARENAS,2024-11-05 00:00:00,HUEVOS A GRANEL.,5.39,134
002056,10,LA ISABELICA - VALENCIA,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,215
002056,28,SANTA CECILIA - VALENCIA,2024-11-05 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.89,81
002056,24,PARQUE HUMBOLDT,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,157
000386,14,LA URBINA,2024-11-04 00:00:00,HUEVOS A GRANEL.,4.99,214
002056,05,CAGUA,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,253
000386,17,MARACAY,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,114
002056,14,LA URBINA,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,500
002056,22,SAN MARTIN,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,299
000386,27,MAÑONGO - NAGUANAGUA,2024-11-04 00:00:00,HUEVOS A GRANEL.,4.85,112
002056,01,IPSFA,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,1240
002056,10,LA ISABELICA - VALENCIA,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,215
002056,17,MARACAY,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,92
000386,20,CIUDAD BOLIVAR HERES,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,369
000386,01,IPSFA,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,351
000386,28,SANTA CECILIA - VALENCIA,2024-11-04 00:00:00,HUEVOS A GRANEL.,4.85,81
000386,23,CALIFORNIA,2024-11-04 00:00:00,HUEVOS A GRANEL.,4.99,122
000386,21,LOS TEQUES,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,80
000386,13,PARAISO,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,130
000386,02,SAN BERNARDINO,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,343
002056,09,MATURIN PLAZA,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,98
000386,05,CAGUA,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,162
000386,12,LA CASCADA,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,184
000386,09,MATURIN PLAZA,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,180
002056,21,LOS TEQUES,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,143
002056,34,PLAZA VENEZUELA,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,193
000386,07,BARQUISIMETO,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,81
001973,21,LOS TEQUES,2024-11-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,1
001973,09,MATURIN PLAZA,2024-11-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,1
002056,15,GUATIRE,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,609
002056,11,MATURIN CENTRO,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,114
000386,08,ACARIGUA,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,176
000386,11,MATURIN CENTRO,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,224
000386,22,SAN MARTIN,2024-11-04 00:00:00,HUEVOS A GRANEL.,4.99,136
001973,07,BARQUISIMETO,2024-11-04 00:00:00,MARGARINA 500GR MAVESA.,2.69,1
002056,07,BARQUISIMETO,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,215
002056,32,CHARALLAVE,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,247
000386,15,GUATIRE,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,259
000386,24,PARQUE HUMBOLDT,2024-11-04 00:00:00,HUEVOS A GRANEL.,4.99,105
002056,06,GUARENAS,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,364
002056,27,MAÑONGO - NAGUANAGUA,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.89,95
000386,32,CHARALLAVE,2024-11-04 00:00:00,HUEVOS A GRANEL.,4.99,299
000386,10,LA ISABELICA - VALENCIA,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,92
000386,19,LA PIRAMIDE,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,106
002056,08,ACARIGUA,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,169
002056,13,PARAISO,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,360
002056,02,SAN BERNARDINO,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,729
000386,06,GUARENAS,2024-11-04 00:00:00,HUEVOS A GRANEL.,5.39,167
000386,34,PLAZA VENEZUELA,2024-11-04 00:00:00,HUEVOS A GRANEL.,4.99,119
002056,23,CALIFORNIA,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,233
002056,20,CIUDAD BOLIVAR HERES,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,215
002056,12,LA CASCADA,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,393
002056,19,LA PIRAMIDE,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,274
002056,28,SANTA CECILIA - VALENCIA,2024-11-04 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.89,66
000386,17,MARACAY,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,131
002056,12,LA CASCADA,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,501
000386,01,IPSFA,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,485
000386,24,PARQUE HUMBOLDT,2024-11-03 00:00:00,HUEVOS A GRANEL.,4.99,74
002056,20,CIUDAD BOLIVAR HERES,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,119
002056,11,MATURIN CENTRO,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,78
000386,10,LA ISABELICA - VALENCIA,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,152
002056,06,GUARENAS,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,470
002056,02,SAN BERNARDINO,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,985
000386,15,GUATIRE,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,484
000386,14,LA URBINA,2024-11-03 00:00:00,HUEVOS A GRANEL.,4.99,296
000386,21,LOS TEQUES,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,112
000386,22,SAN MARTIN,2024-11-03 00:00:00,HUEVOS A GRANEL.,4.99,146
002056,27,MAÑONGO - NAGUANAGUA,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.89,172
000386,19,LA PIRAMIDE,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,102
001973,21,LOS TEQUES,2024-11-03 00:00:00,MARGARINA 500GR MAVESA.,2.69,37
002056,23,CALIFORNIA,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,348
000386,32,CHARALLAVE,2024-11-03 00:00:00,HUEVOS A GRANEL.,4.99,332
000386,12,LA CASCADA,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,298
000386,28,SANTA CECILIA - VALENCIA,2024-11-03 00:00:00,HUEVOS A GRANEL.,4.85,102
002056,08,ACARIGUA,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,148
002056,28,SANTA CECILIA - VALENCIA,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.89,116
000386,08,ACARIGUA,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,149
000386,07,BARQUISIMETO,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,148
000386,20,CIUDAD BOLIVAR HERES,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,238
002056,24,PARQUE HUMBOLDT,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,133
000386,23,CALIFORNIA,2024-11-03 00:00:00,HUEVOS A GRANEL.,4.99,156
002056,13,PARAISO,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,599
000386,06,GUARENAS,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,253
000386,27,MAÑONGO - NAGUANAGUA,2024-11-03 00:00:00,HUEVOS A GRANEL.,4.85,103
000386,11,MATURIN CENTRO,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,176
000386,09,MATURIN PLAZA,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,164
000386,02,SAN BERNARDINO,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,476
002056,01,IPSFA,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,1277
002056,10,LA ISABELICA - VALENCIA,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,322
002056,22,SAN MARTIN,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,382
002056,15,GUATIRE,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,1140
002056,21,LOS TEQUES,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,275
002056,34,PLAZA VENEZUELA,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,354
000386,13,PARAISO,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,210
000386,34,PLAZA VENEZUELA,2024-11-03 00:00:00,HUEVOS A GRANEL.,4.99,192
002056,05,CAGUA,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,383
002056,19,LA PIRAMIDE,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,324
002056,17,MARACAY,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,170
000386,05,CAGUA,2024-11-03 00:00:00,HUEVOS A GRANEL.,5.39,166
002056,07,BARQUISIMETO,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,275
002056,32,CHARALLAVE,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,651
002056,14,LA URBINA,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,690
002056,09,MATURIN PLAZA,2024-11-03 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,98
002056,08,ACARIGUA,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,156
000386,08,ACARIGUA,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,168
000386,15,GUATIRE,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,431
000386,14,LA URBINA,2024-11-02 00:00:00,HUEVOS A GRANEL.,4.99,358
000386,13,PARAISO,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,194
002056,05,CAGUA,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,318
002056,12,LA CASCADA,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,494
000386,09,MATURIN PLAZA,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,150
002056,11,MATURIN CENTRO,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,44
002056,13,PARAISO,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,673
002056,23,CALIFORNIA,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,388
002056,15,GUATIRE,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,1053
002056,22,SAN MARTIN,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,402
000386,32,CHARALLAVE,2024-11-02 00:00:00,HUEVOS A GRANEL.,4.99,332
000386,10,LA ISABELICA - VALENCIA,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,124
000386,28,SANTA CECILIA - VALENCIA,2024-11-02 00:00:00,HUEVOS A GRANEL.,4.85,65
002056,07,BARQUISIMETO,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,222
002056,06,GUARENAS,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,718
002056,14,LA URBINA,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,1038
002056,24,PARQUE HUMBOLDT,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,105
002056,34,PLAZA VENEZUELA,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,459
000386,23,CALIFORNIA,2024-11-02 00:00:00,HUEVOS A GRANEL.,4.99,203
000386,20,CIUDAD BOLIVAR HERES,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,273
000386,11,MATURIN CENTRO,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,292
002056,17,MARACAY,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,154
002056,09,MATURIN PLAZA,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,102
000386,12,LA CASCADA,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,291
000386,17,MARACAY,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,146
000386,06,GUARENAS,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,235
000386,21,LOS TEQUES,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,114
000386,27,MAÑONGO - NAGUANAGUA,2024-11-02 00:00:00,HUEVOS A GRANEL.,4.85,95
000386,34,PLAZA VENEZUELA,2024-11-02 00:00:00,HUEVOS A GRANEL.,4.99,188
002056,20,CIUDAD BOLIVAR HERES,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,214
002056,10,LA ISABELICA - VALENCIA,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,316
002056,02,SAN BERNARDINO,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,1080
000386,22,SAN MARTIN,2024-11-02 00:00:00,HUEVOS A GRANEL.,4.99,191
002056,19,LA PIRAMIDE,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,402
000386,01,IPSFA,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,541
002056,32,CHARALLAVE,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,652
002056,27,MAÑONGO - NAGUANAGUA,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.89,325
000386,05,CAGUA,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,148
000386,24,PARQUE HUMBOLDT,2024-11-02 00:00:00,HUEVOS A GRANEL.,4.99,98
001973,21,LOS TEQUES,2024-11-02 00:00:00,MARGARINA 500GR MAVESA.,2.69,53
002056,21,LOS TEQUES,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,270
000386,07,BARQUISIMETO,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,130
000386,19,LA PIRAMIDE,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,124
000386,02,SAN BERNARDINO,2024-11-02 00:00:00,HUEVOS A GRANEL.,5.39,493
002056,01,IPSFA,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,1529
002056,28,SANTA CECILIA - VALENCIA,2024-11-02 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.89,150
000386,05,CAGUA,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,127
000386,23,CALIFORNIA,2024-11-01 00:00:00,HUEVOS A GRANEL.,4.99,146
000386,10,LA ISABELICA - VALENCIA,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,96
002056,09,MATURIN PLAZA,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,98
000386,14,LA URBINA,2024-11-01 00:00:00,HUEVOS A GRANEL.,4.99,329
000386,22,SAN MARTIN,2024-11-01 00:00:00,HUEVOS A GRANEL.,4.99,109
002056,05,CAGUA,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,207
002056,24,PARQUE HUMBOLDT,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,167
000386,07,BARQUISIMETO,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,54
000386,06,GUARENAS,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,155
000386,21,LOS TEQUES,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,111
000386,02,SAN BERNARDINO,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,361
001973,21,LOS TEQUES,2024-11-01 00:00:00,MARGARINA 500GR MAVESA.,2.69,32
002056,01,IPSFA,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,1056
000386,01,IPSFA,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,309
002056,20,CIUDAD BOLIVAR HERES,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,170
002056,11,MATURIN CENTRO,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,87
002056,34,PLAZA VENEZUELA,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,792
002056,07,BARQUISIMETO,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,193
002056,32,CHARALLAVE,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,323
002056,14,LA URBINA,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,665
002056,21,LOS TEQUES,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,224
002056,13,PARAISO,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,324
000386,20,CIUDAD BOLIVAR HERES,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,265
000386,15,GUATIRE,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,363
002056,27,MAÑONGO - NAGUANAGUA,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.89,74
002056,17,MARACAY,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,152
000386,24,PARQUE HUMBOLDT,2024-11-01 00:00:00,HUEVOS A GRANEL.,4.99,117
002056,06,GUARENAS,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,562
000386,19,LA PIRAMIDE,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,107
000386,11,MATURIN CENTRO,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,278
000386,09,MATURIN PLAZA,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,166
000386,13,PARAISO,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,115
002056,10,LA ISABELICA - VALENCIA,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,286
002056,19,LA PIRAMIDE,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,303
000386,08,ACARIGUA,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,148
000386,34,PLAZA VENEZUELA,2024-11-01 00:00:00,HUEVOS A GRANEL.,4.99,188
002056,12,LA CASCADA,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,702
000386,32,CHARALLAVE,2024-11-01 00:00:00,HUEVOS A GRANEL.,4.99,380
000386,12,LA CASCADA,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,182
000386,28,SANTA CECILIA - VALENCIA,2024-11-01 00:00:00,HUEVOS A GRANEL.,4.85,81
002056,08,ACARIGUA,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,111
002056,15,GUATIRE,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,1120
002056,02,SAN BERNARDINO,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,790
002056,28,SANTA CECILIA - VALENCIA,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.89,49
000386,27,MAÑONGO - NAGUANAGUA,2024-11-01 00:00:00,HUEVOS A GRANEL.,4.85,48
000386,17,MARACAY,2024-11-01 00:00:00,HUEVOS A GRANEL.,5.39,86
002056,23,CALIFORNIA,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,356
002056,22,SAN MARTIN,2024-11-01 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,351
000386,06,GUARENAS,2024-10-31 00:00:00,HUEVOS A GRANEL.,5.39,159
001973,21,LOS TEQUES,2024-10-31 00:00:00,MARGARINA 500GR MAVESA.,2.69,30
002056,15,GUATIRE,2024-10-31 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,692
000386,32,CHARALLAVE,2024-10-31 00:00:00,HUEVOS A GRANEL.,4.99,266
000386,09,MATURIN PLAZA,2024-10-31 00:00:00,HUEVOS A GRANEL.,5.39,174
002056,20,CIUDAD BOLIVAR HERES,2024-10-31 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,126
002056,21,LOS TEQUES,2024-10-31 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,197
002056,27,MAÑONGO - NAGUANAGUA,2024-10-31 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.89,93
002056,02,SAN BERNARDINO,2024-10-31 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,778
000386,13,PARAISO,2024-10-31 00:00:00,HUEVOS A GRANEL.,5.39,109
000386,28,SANTA CECILIA - VALENCIA,2024-10-31 00:00:00,HUEVOS A GRANEL.,5.39,64
002056,32,CHARALLAVE,2024-10-31 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,269
002056,17,MARACAY,2024-10-31 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,71
002056,24,PARQUE HUMBOLDT,2024-10-31 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,159
000386,12,LA CASCADA,2024-10-31 00:00:00,HUEVOS A GRANEL.,5.39,208
002056,23,CALIFORNIA,2024-10-31 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,271
